category,site,site_type,title,price,shipping,pickup,currency,condition,url,image_url
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-007 Shield Liger DCS-J  Scale Model Kit,89.99,0.0,False,USD,New,https://www.ebay.com/itm/157655357153?_skw=zoids&hash=item24b4fdd6e1:g:9~kAAeSwaJVpgQKa,https://i.ebayimg.com/images/g/9~kAAeSwaJVpgQKa/s-l225.jpg
zoid,eBay,marketplace,Zoids 1/72 Liger Zero Jager Marking Plus Ver. HMM Kotobukiya Model Kit,99.0,5.0,False,USD,New,https://www.ebay.com/itm/188827631779?_skw=zoids&hash=item2bf70100a3:g:tcEAAeSwbr9qiG8r,https://i.ebayimg.com/images/g/tcEAAeSwbr9qiG8r/s-l225.jpg
zoid,eBay,marketplace,Vintage 1985 Tomy Zoids Iron Kong EPZ-002 Assembled Unused Decals Manual Box Art,144.95,,False,USD,Used,https://www.ebay.com/itm/318699165389?_skw=zoids&hash=item4a33f356cd:g:7vIAAeSwCz5qd5lF,https://i.ebayimg.com/images/g/7vIAAeSwCz5qd5lF/s-l225.jpg
zoid,eBay,marketplace,Zoids RZ-041 Liger Zero Schneider Marking Plus Ver. Model Kit Kotobukiya,119.95,9.95,False,USD,New,https://www.ebay.com/itm/177802010074?_skw=zoids&hash=item2965d35dda:g:TEIAAeSwPY9qC1~c,https://i.ebayimg.com/images/g/TEIAAeSwPY9qC1~c/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya Zoids AZ-05 Saber Tiger 40th Anniversary Model Kit,85.0,,False,USD,New,https://www.ebay.com/itm/188819602118?_skw=zoids&hash=item2bf6867ac6:g:goMAAeSwFLNqhlCH,https://i.ebayimg.com/images/g/goMAAeSwFLNqhlCH/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya D-Style ZOIDS Blade Liger special limited -Gold plated parts include,6.5,39.0,False,USD,New,https://www.ebay.com/itm/297687131853?_skw=zoids&hash=item454f8926cd:g:ky0AAOSwlZdkACMO,https://i.ebayimg.com/images/g/ky0AAOSwlZdkACMO/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-028 Blade Liger AB Attack Booster Scale Model Kit,124.99,0.0,False,USD,New,https://www.ebay.com/itm/357808502785?_skw=zoids&hash=item534f0c7801:g:kpgAAeSw7lFo~Bwv,https://i.ebayimg.com/images/g/kpgAAeSw7lFo~Bwv/s-l225.jpg
zoid,eBay,marketplace,TOMY Zoids Motorized Model Kit Lot DISPLAY BOXES & MISCELLANEOUS PARTS ONLY ￼,120.0,,False,USD,Used,https://www.ebay.com/itm/366616774341?_skw=zoids&hash=item555c1006c5:g:pFYAAeSwrWpqhhwT,https://i.ebayimg.com/images/g/pFYAAeSwrWpqhhwT/s-l225.jpg
zoid,eBay,marketplace,Vintage ZOIDS Liger Zero #041 Hasbro 1/72 Scale Motorized Figure Never Opened,249.99,6.65,False,USD,New,https://www.ebay.com/itm/336708164244?_skw=zoids&hash=item4e655eda94:g:0KQAAeSwRo9qZSdF,https://i.ebayimg.com/images/g/0KQAAeSwRo9qZSdF/s-l225.jpg
zoid,eBay,marketplace,Takara Tomy Zoids 40th Anniversary AZ-03 Murasame Liger 1/72 Scale Model Kit,139.99,0.0,False,USD,New,https://www.ebay.com/itm/407023229039?_skw=zoids&hash=item5ec479986f:g:gWQAAeSwxcJqQ0nX,https://i.ebayimg.com/images/g/gWQAAeSwxcJqQ0nX/s-l225.jpg
zoid,eBay,marketplace,"Takars Tomy: Zoids Liger Zero (HMM 022, RZ-041) 1/72 Plastic Model Kit *READ*",119.99,0.0,False,USD,Used,https://www.ebay.com/itm/158089635444?_skw=zoids&hash=item24cee06674:g:GG0AAOSwHz9nSkVr,https://i.ebayimg.com/images/g/GG0AAOSwHz9nSkVr/s-l225.jpg
zoid,eBay,marketplace,Zoids Metamor Verse MV-01 Ao Kiriyama & Blade Liger Takara Tomy US Seller,150.0,0.0,False,USD,New,https://www.ebay.com/itm/117245593612?_skw=zoids&hash=item1b4c61c80c:g:-C0AAeSwMWtqLEkF&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGblAuZRC7rjk5jsDwobIBEfx1TI9jbJbzZ6RbRHMd4%2FcFSwTilHWDLubnNMYQZJ49WUE4jccGtDujZizeSQPwkLxteUYMlUC2v4YmirsipFAbJob%2Ff37wsuLmJ8hLnvXliaC3xBXzbuTAUn5i3U5gYyzJ%2BN%2BZhU%2FRad7O2CtEsZCO80TSA31MtVberGtY%2BYnHZZl4kgVsXwGuMdf3Heqdn0vskY%2FQ37N0RQDvJEftW9hz17LyN3vNDT4XCwxZiKyujfkzWmbe3FnaFlXvvxg0di,https://i.ebayimg.com/images/g/-C0AAeSwMWtqLEkF/s-l225.jpg
zoid,eBay,marketplace,2000 Tomy Zoids CP-11 Maneuver Thrusters add on parts for Iron Kong,49.95,19.75,False,USD,New,https://www.ebay.com/itm/188802892125?_skw=zoids&hash=item2bf587815d:g:Qf0AAeSwHn1qgg24&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaS6U5r9WcZRmCxfyBOPhKvc59YoSOxhSDaOv8eN%2B9EojEMf%2Bp3F1N%2Bl8f2Y4lMGsymq6eSAOl4p%2FeO0JHa9PQkoEAiGrZxhkcHAyjAVyniHHLvw1bHisS6Snv77vU47KSJTibLi%2BJaGGQIkbgB1b3GrnrPZJQ%2Fu9Es8zfSr6aSAEINpRaKQ3honvlr6xYMI%2FwrY8k%2FJGk1qO2rjYcM2YJfS6kskxRkKvi%2ByNAJ7SVJTS%2FQUVARPswq3vyaXdWKKXuZL3QNhA06GK0PS8j%2BfEff,https://i.ebayimg.com/images/g/Qf0AAeSwHn1qgg24/s-l225.jpg
zoid,eBay,marketplace,ZOIDS Shield Liger Mk.II Model kit Fall 2007 Plastic Model RC Car Show Limited,137.57,3.72,False,USD,New,https://www.ebay.com/itm/287490395379?_skw=zoids&hash=item42efc34cf3:g:WjIAAeSwwtVqiHc1&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaf2NjdZxVUZbI%2B9RtMXpjq2xnd0t2jHGQiXBAbMn5gvs66%2ByJYikcaVC8xoXujTWwIlCt95qmFABcgtHXj8cb1hlx9Bkl10n58zM0glbczkrUiNiG7g7xNhehvnZkJ2rurtlHHSk1na%2B7LMoOihTbuT%2FgaGNbIbck%2FwRqy17qqy%2BgT3h6uT1PmotTrLrcD0vQh8k%2BXmykbjgFfOsOpzSOcrNGWLZOuoUIvCXx4vnGeNZS3EaKD1hgv%2F0snvJxeI0o3tC0uHDn7jVFAq5sN6VsE,https://i.ebayimg.com/images/g/WjIAAeSwwtVqiHc1/s-l225.jpg
zoid,eBay,marketplace,Hasbro Zoids Action Figure Motorized Model Kit 1/72 Dark Spiner #060 SEALED BAGS,70.0,,False,USD,New,https://www.ebay.com/itm/327313736989?_skw=zoids&hash=item4c356b451d:g:qgYAAeSwv-Jqgkxa,https://i.ebayimg.com/images/g/qgYAAeSwv-Jqgkxa/s-l225.jpg
zoid,eBay,marketplace,Hasbro ZOIDS Konig Wolf 1/72 Scale Action Figure Model Kit #053 ~ New in Box,73.99,0.0,False,USD,New,https://www.ebay.com/itm/377326325567?_skw=zoids&hash=item57da66cf3f:g:PvoAAeSwKjRqTWGi,https://i.ebayimg.com/images/g/PvoAAeSwKjRqTWGi/s-l225.jpg
zoid,eBay,marketplace,Blade Liger Mirage ZOIDS Plastic Highend Master Model Kit Kotobukiya 1/72 RZ-028,140.0,0.0,False,USD,Used,https://www.ebay.com/itm/267688758112?_skw=zoids&hash=item3e537e4b60:g:r-MAAeSw51NqIHp8,https://i.ebayimg.com/images/g/r-MAAeSw51NqIHp8/s-l225.jpg
zoid,eBay,marketplace,Hasbro Zoids Dark Spiner Figure Model Kit #060 1/72 INCOMPLETE FOR PARTS ONLY,55.99,0.0,False,USD,Used,https://www.ebay.com/itm/257642358836?_skw=zoids&hash=item3bfcae6834:g:0uYAAeSwU7hqZWRt,https://i.ebayimg.com/images/g/0uYAAeSwU7hqZWRt/s-l225.jpg
zoid,eBay,marketplace,BT White Liger Zero RZ-041 Model Kit 1:72 Scale Mecha Beast Action Figure Build,57.49,0.0,False,USD,New,https://www.ebay.com/itm/278057327081?_skw=zoids&hash=item40bd8219e9:g:l3cAAeSwoulqIHj~,https://i.ebayimg.com/images/g/l3cAAeSwoulqIHj~/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya HMM Zoids RZ-041 Liger Zero Jager Panzer Schneider 1/72 Model Kit,109.99,49.99,False,USD,New,https://www.ebay.com/itm/358785730797?_skw=zoids&hash=item53894bc8ed:g:s2oAAeSwstBqUwH5,https://i.ebayimg.com/images/g/s2oAAeSwstBqUwH5/s-l225.jpg
zoid,eBay,marketplace,TOMY Zoids ATAK KAT 1/72 Model Kit Wind-Up WORKS,14.99,6.5,False,USD,Used,https://www.ebay.com/itm/236910515840?_skw=zoids&hash=item3728f79680:g:fjkAAeSwSF1pu0mW,https://i.ebayimg.com/images/g/fjkAAeSwSF1pu0mW/s-l225.jpg
zoid,eBay,marketplace,Liger Zero Holotech - BAF 01 - Zoids [RARE] 2002 Tomy Hasbro,49.99,4.99,False,USD,Used,https://www.ebay.com/itm/287416762012?_skw=zoids&hash=item42eb5fbe9c:g:d2IAAeSwz6xqPErN,https://i.ebayimg.com/images/g/d2IAAeSwz6xqPErN/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-041 Liger Zero Jager Marking Plus Ver Model Kit USA,109.95,0.0,False,USD,New,https://www.ebay.com/itm/157646408120?_skw=zoids&hash=item24b47549b8:g:ywUAAeSwu2Rpe9Ro,https://i.ebayimg.com/images/g/ywUAAeSwu2Rpe9Ro/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya Zoids HMM EZ-026 Geno Saurer Repackage Ver. 1/72 Model Kit,135.0,,False,USD,Used,https://www.ebay.com/itm/267758619530?_skw=zoids&hash=item3e57a84b8a:g:Ja8AAeSw3bJqgSwj,https://i.ebayimg.com/images/g/Ja8AAeSw3bJqgSwj/s-l225.jpg
zoid,eBay,marketplace,ZOIDS -- Choose from Many different Kits -- New in Boxes -- Kotobukiya HMM Kits,52.0,7.5,False,USD,New,https://www.ebay.com/itm/116111516242?_skw=zoids&hash=item1b08c92252:g:VS0AAOSwqllnyOL5,https://i.ebayimg.com/images/g/VS0AAOSwqllnyOL5/s-l225.jpg
zoid,eBay,marketplace,Zoids ADVANCED Zi Red Horn Model Kit RMZ-014,73.98,0.0,False,USD,New,https://www.ebay.com/itm/377429715823?_skw=zoids&hash=item57e0906b6f:g:LSoAAeSwJK9qhJqm,https://i.ebayimg.com/images/g/LSoAAeSwJK9qhJqm/s-l225.jpg
zoid,eBay,marketplace,[Kotobukiya] ZOIDS Green Horn AB 1/72 Plastic Model ✨USA Ship Seller✨,179.95,30.0,False,USD,New,https://www.ebay.com/itm/398221680137?_skw=zoids&hash=item5cb7dc9e09:g:zvkAAeSw9h1qZ~QG&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYxlL0Ykha1cEYxaeZXGoRnmz%2BEpleShKkqNWvYNJW99mZvVPSowOadAroHxX8E4g1LCm1RDugKR42dBkpxhj2I%2Fh5tzgebxB9s8bqP9gCvkFiV9kGY9SKOYuiWds0AHNHUcsAbUn55PFb1I8GOpdKkOGIOUvnj9YslSOeWa3rDeAlbdySDarvuOtp9Ps%2FGfsoWYSdzOwpHPfJf7emnlPqPA%2F5WNT8ZNRgiCvmmQmsqpIa7qzPnyw3hSkqhq7aa02Df2RscQWQawNG4f7AEg4TB,https://i.ebayimg.com/images/g/zvkAAeSw9h1qZ~QG/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya HMM Zoids Gojulas Cannon Set Model Kit From Japan Brand New Rare,399.99,,False,USD,New,https://www.ebay.com/itm/147502780289?_skw=zoids&hash=item2257d9cf81:g:JuQAAeSws4lqfgoK&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaviO%2BSMPH2fL1%2FMgFsMNrhPrdqxEqdcvjHCyGEdXP7V5T77P0BSNMgY1JDEHLYFP7XWJFo5b8Qkt1bGLvO64pL30Dv0U0bSRFXRIcZGMog%2BOvl2ar9Vpv%2FWb6ZQAJQthJ60lE44g9vMBQFkbkKebtnBBEsXZvuoLuFacdyeyIydydCq3R%2BVCzz6GBsniT%2BDAkPswxW3V47HrZ85kTuQmFmfl%2FUkvhFwODed8YX2IBZlexFpQHAkuyxgtKksh5OX1Mfr4c4r5VdUXwuB3pdIuhv,https://i.ebayimg.com/images/g/JuQAAeSws4lqfgoK/s-l225.jpg
zoid,eBay,marketplace,Zoids Vintage Gravity Ptera Bird Action Figure Model Kit Tomy NEW,140.0,,False,USD,New,https://www.ebay.com/itm/257668160192?_skw=zoids&hash=item3bfe381ac0:g:7WcAAeSw-ghqLIV1&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZ%2Brvt2NoKhCVS88vPnJuS2psOip%2BZwXblmZ%2FUhQWzPEb71CqE%2BLIh%2Fe4SxeHwcM03HHK9K9KYClv1dxhtRVIRQZA8QNBk23gpDUECiOtyGKSKCntvVLRq0nHQArQTkONtc5VeV%2B1E%2FroUpVc2PBrsiTBgzNrdyemaWLWuHyuBC7%2BszpdIX2TMt9evaJXfMW%2BovXuAhUjhmhDtbUHV1L9n9yWjyUcP27POH2fsJrWLjLaCCEzhIF4bJhVdBF2WkLeArr9PKofOGi5jADvoXeXAD,https://i.ebayimg.com/images/g/7WcAAeSw-ghqLIV1/s-l225.jpg
zoid,eBay,marketplace,ZOIDS Model No.  Desert Liger (Lion Type) TOMY From Japan,186.42,0.0,False,USD,Used,https://www.ebay.com/itm/116589307985?_skw=zoids&hash=item1b2543a851:g:qIYAAeSwo~lpr9av&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYLtkQ6nddvFR3JA%2BCStkaUjuzUobth5QnP3xBfMPhN59D85LPoJXdQObXJuMmoZbMsVGfs2gIy5cFpDtwRptMbiEbdxCUIn6WGyPahpeweIAAKlQAcylJ9sleOukqhEBNT7A1B11tvujy1srOeEtn6xYO7%2BjN3voRzEIHvew1Q4GCsC%2FJ%2BTUrQvnRW%2Fq2ekc1DQOrn4sOkVdzDsj7vG2ou4E9XUNwvTHexJRWZzNY%2BU%2BJ4KmSBClJPXtr6iydX%2FrTznyAKM0Y0Q1p1EKgW2Tq0,https://i.ebayimg.com/images/g/qIYAAeSwo~lpr9av/s-l225.jpg
zoid,eBay,marketplace,Vtg Authentic Zoids Random Parts Including Gravity Ptera Parts,19.95,8.97,False,USD,Used,https://www.ebay.com/itm/188748881302?_skw=zoids&hash=item2bf24f5d96:g:MLUAAeSw8KJqcpUm,https://i.ebayimg.com/images/g/MLUAAeSw8KJqcpUm/s-l225.jpg
zoid,eBay,marketplace,Zoids AZ-06 Liger Zero Phoenix 1/72 Scale TAKARA TOMY Model Kit NEW,180.0,,False,USD,New,https://www.ebay.com/itm/236743612885?_skw=zoids&hash=item371f04d9d5:g:-yAAAeSwMCBp1fLk,https://i.ebayimg.com/images/g/-yAAAeSwMCBp1fLk/s-l225.jpg
zoid,eBay,marketplace,HMM Zoids Lightning Saix Irvine Special Kotobukiya,75.0,,False,USD,Used,https://www.ebay.com/itm/278277771258?_skw=zoids&hash=item40caa5cffa:g:DRIAAeSw8fdqfluY,https://i.ebayimg.com/images/g/DRIAAeSw8fdqfluY/s-l225.jpg
zoid,eBay,marketplace,Hasbro 2001 Zoids Dibison Model Kit Built  With Pilot,29.99,,False,USD,Used,https://www.ebay.com/itm/298590675344?_skw=zoids&hash=item4585642190:g:D44AAeSwRQxqgJi-,https://i.ebayimg.com/images/g/D44AAeSwRQxqgJi-/s-l225.jpg
zoid,eBay,marketplace,Hasbro ZOIDS Z-Builders 1/72 Dimetra Ptera 2003 Toy,20.0,5.75,False,USD,Used,https://www.ebay.com/itm/117336260616?_skw=zoids&hash=item1b51c94008:g:BfcAAeSw7H9obmHy,https://i.ebayimg.com/images/g/BfcAAeSw7H9obmHy/s-l225.jpg
zoid,eBay,marketplace,BT- Liger Zero Jager RZ-041 Action Figure 1:72 Scale Plastic Building Model Kit,62.75,0.0,False,USD,New,https://www.ebay.com/itm/318762897399?_skw=zoids&hash=item4a37bfcff7:g:Y6UAAOSwGJpnudTs,https://i.ebayimg.com/images/g/Y6UAAOSwGJpnudTs/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya ZOIDS RZ-028 Blade Liger Mirage HMM 1/72 Model Kit,298.98,54.0,False,USD,Used,https://www.ebay.com/itm/206348654084?_skw=zoids&hash=item300b569604:g:-U0AAeSwaHRqL-cV&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGag5WLbXPusRYvp%2B9MZYGFjWVXuqnPkmCHzRt7LtuoXUl2xwMSEpE6kx45Z%2F%2Bet4pgaYcBhvjrU7dhWPiJ21DPRMEj6iq9GhAH4aZPKvzgW3NnBO48tHAUYIZiD6sFDbVYJHQFyv8Tbes8OHfZPNCVEHfy7T4MpBPW00wsAWHtDAVlhPu3RJNRkPNqZvC06iFFaeV6ZOLwbz4luUup268eSWIp1QPcuSjh8fSpfpFR5fZ3VtFFZORcxAWbVIqQjOj5y8L3zpIxOJ%2FVxWt%2FUqW8x,https://i.ebayimg.com/images/g/-U0AAeSwaHRqL-cV/s-l225.jpg
zoid,eBay,marketplace,1:72 Scale Mechanical Beast Model Kit Inspired by Zoids DIY Assembly Building,64.5,0.0,False,USD,New,https://www.ebay.com/itm/318029828964?_skw=zoids&hash=item4a0c0e1364:g:drkAAeSwJIdpvB2L&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYo5JvksRpcEzB5FLNnRRv0WsS6NUlVSv98TqvGlNprb9YYhFMepADRoka%2B1ysY3ZdZb4mTy5HX%2FASk%2BbgRs6rr9sCMVZNQjg5NM5xwxCHtIKUFNT8DNLU8GlTgzJ5TSGwaFCQ5j7Tp23nEZrjlPp3QDQDUV6uTBwDwgbSK0pvJ%2B5DJl6lWGDBajHC7bEHMq%2Bhc%2FAWxYjl%2BNFVPFpZUIht6tY4ijuaHeN25Np06aMYOXHuxhkSihvPR%2BRqiz8qmkM%2FcR3VhB5sdNuOd4J7pZ%2F54,https://i.ebayimg.com/images/g/drkAAeSwJIdpvB2L/s-l225.jpg
zoid,eBay,marketplace,Zoids 1/72 EZ-044 Red horn  styracosaurus Type Empire Model Kit Open Box NEW,99.99,0.0,False,USD,Used,https://www.ebay.com/itm/318496225635?_skw=zoids&hash=item4a27dab963:g:Z1UAAeSwPZZqOxHp,https://i.ebayimg.com/images/g/Z1UAAeSwPZZqOxHp/s-l225.jpg
zoid,eBay,marketplace,Takara Tomy 1/100 Realize Model Zoids RMZ-011 Geno Saurer Raven Special Model,59.99,,False,USD,New,https://www.ebay.com/itm/257680478327?_skw=zoids&hash=item3bfef41077:g:JsEAAeSwO2lqf1-M,https://i.ebayimg.com/images/g/JsEAAeSwO2lqf1-M/s-l225.jpg
zoid,eBay,marketplace,RARE TOMY Zoids Generations ZGe-001 Liger Blue Souga Unbuilt New in Damaged Box,250.0,0.0,False,USD,New,https://www.ebay.com/itm/407048128128?_skw=zoids&hash=item5ec5f58680:g:QKEAAeSwznxqSSkb,https://i.ebayimg.com/images/g/QKEAAeSwznxqSSkb/s-l225.jpg
zoid,eBay,marketplace,Zoids Salamander RPZ-01 Tomy 1/72 Scale Model Kit Pterosaur Type *Near Complete,44.99,8.5,False,USD,Used,https://www.ebay.com/itm/187839675247?_skw=zoids&hash=item2bbc1dfb6f:g:YN8AAeSwaxtpPdiW,https://i.ebayimg.com/images/g/YN8AAeSwaxtpPdiW/s-l225.jpg
zoid,eBay,marketplace,Hasbro 2001 Zoids Ptera Striker Model Kit Assembled. No instructions.,10.0,6.65,False,USD,Used,https://www.ebay.com/itm/406996769010?_skw=zoids&hash=item5ec2e5d8f2:g:igwAAeSw4rJqLLUd,https://i.ebayimg.com/images/g/igwAAeSw4rJqLLUd/s-l225.jpg
zoid,eBay,marketplace,Kotobukiya Zoids AZ-05 Saber Tiger Plastic Model Kit Takara Tomy,99.95,7.95,False,USD,New,https://www.ebay.com/itm/186730358509?_skw=zoids&hash=item2b79ff26ed:g:4~IAAeSwcCJp8PfK,https://i.ebayimg.com/images/g/4~IAAeSwcCJp8PfK/s-l225.jpg
zoid,eBay,marketplace,Zoids 1/100 Iron Kong Realize Model Kit TAKARA TOMY/ T-Spark NEW,108.0,0.0,False,USD,New,https://www.ebay.com/itm/298451018017?_skw=zoids&hash=item457d112121:g:83YAAeSw16pqD6aH,https://i.ebayimg.com/images/g/83YAAeSw16pqD6aH/s-l225.jpg
zoid,eBay,marketplace,Hasbro Zoids Action Figure Motorized Model  1/72 Energy Liger #102 2003 ,30.0,10.0,False,USD,Used,https://www.ebay.com/itm/147100919203?_skw=zoids&hash=item223fe5e5a3:g:gQAAAeSwIwdpbRgO,https://i.ebayimg.com/images/g/gQAAAeSwIwdpbRgO/s-l225.jpg
zoid,eBay,marketplace,TOMY Zoids Shadow Fox RZ-046 Fox Type Pre-Built Model Kit Figure & Manual,120.0,,False,USD,Used,https://www.ebay.com/itm/318756465981?_skw=zoids&hash=item4a375dad3d:g:GLsAAeSwrj5qhlJ9&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZii7zZD6iwZLDnVRH%2BeT9tF0v%2BYjOFUfTjQKy%2F409dGxSPxgkJ8IKLXPEzBH19OMZhkjQyBvEuG62XxV5yuIGgGtRB1ELkcu91Cym2f8JujGjbyWn%2FFviLBMR9wAPsWuVH1hGzWivS0MGUuag9a8aQ0DzsLlQnkJXFBCs1WStUdPOUSTFFZinLTXY9LDkb9iPiuady0gKjPc1eKeRwxvb%2BHkFP0kjycQNYWMdT4U38M3z7JF9YS36vVN62gK1VWEsbWQIlbE7FTE77r8cX8v%2Bd,https://i.ebayimg.com/images/g/GLsAAeSwrj5qhlJ9/s-l225.jpg
zoid,eBay,marketplace,ZOIDS EZ-036 Death Stinger About 450mm 1/72 Scale Plastic Model Kit Kotobukiya,196.99,3.73,False,USD,New,https://www.ebay.com/itm/287504238466?_skw=zoids&hash=item42f0968782:g:bHIAAeSwiCJqiCUe&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbJo9IOniTOmJt%2FMlDH8B25H%2BhNAUI2UF5mxseIj9jZNXfcYcDJ4n%2B5EiR3gSCMtVIu5t6AQQ2UHB3oS1TMe88z%2FwG1Z%2BmkWQfpkuat%2Ba3DFzcdNaCnC9nXYeYgToLFhJQPiUNjetLxVJ5WlNPIoHZI6634W2gPwJsGAnMmHBRLjpVDhMJANEx%2BIoNZwTQnDkNkNkROGVreze2rtNzxFkO2ZACnfdx2nmLDavG24HdLwDvadAS8E1OYGxepLN0%2BmwPvwgiUUtBrvtGV3Y1lL3eZ,https://i.ebayimg.com/images/g/bHIAAeSwiCJqiCUe/s-l225.jpg
zoid,eBay,marketplace,TOMY Zoids EZ-062 Saberlion Lion Type Model Kit New Sealed US STOCK,70.39,0.0,False,USD,New,https://www.ebay.com/itm/236897035666?_skw=zoids&hash=item372829e592:g:2-wAAeSwd2NqMR-A&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZgVzVvIRJRAx4eALlZKch2BTYQXmQUbvIQJk8KHa8KteRFjhhGoon7YIEJ36FqAY68rDcvIGKygQR8Llx9yr2md4tzJdbkBdMsOdh0Mxnf2x2GisZlMefUPJnck5HLrvbXr46dt7k1c2wpJdHiFLEuRSjKCUf2Z8tyfTHROAZ61tgOvZcyhLLHPsquBQdUypgj%2BXtRId%2BQs9wWYY5Kom0t81iCtFshnagl810x%2BvdF%2FnyUmbfTeJ4kKWB9p7BQIwOCZY9a2p2uRKlDmdZOHyEh,https://i.ebayimg.com/images/g/2-wAAeSwd2NqMR-A/s-l225.jpg
zoid,eBay,marketplace,TOMY Zoids Konig Wolf Wolf Type RZ-053 1/72 Pre-Built w/ Manual,130.0,,False,USD,Used,https://www.ebay.com/itm/318756456628?_skw=zoids&hash=item4a375d88b4:g:DdMAAeSwhthqhlGW&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZPaLp3Xn402DCbt%2B7hzU05QT94N6bopFZkZFSetucVp%2BBIj2plOqlamu9VpxYphi%2B9MGPk0LKNFLAS139yB9c%2BwNmML9wtbTAqKArvQy12BK7gsT9BKyVYOiPe5C5JOZgtIEj%2B1izW8DOibopwXyns7K1OaXG%2B3NM0nqIIMaqM3RyJUjZJxX4RxvK2IjSo6mKipV4Y%2FbtOUIpufwFNus32EIeMtZUJgc8OG4N80%2F0plUoywITuzb98%2FXmcFG5wPs6hinQV3bTLnaMnNtCUGq51,https://i.ebayimg.com/images/g/DdMAAeSwhthqhlGW/s-l225.jpg
zoid,eBay,marketplace,Zoids 1/100 RMZ-016 Blade Liger Panzer Realize Model Kit Japan Used Complete,140.0,33.0,False,USD,Used,https://www.ebay.com/itm/147494744165?_skw=zoids&hash=item22575f3065:g:PlcAAeSwPTdqeWLQ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYL0DQCT31FlNWwgPWqMX7w9kK0m0V3ZT7TZmabGn6zYusdHHKktOzeIv1yL2uEpyjfoUc9l09wEopaxOa0JZl7egcPh9UUV7IIz%2Bo5H6eyAIxzHPmLBVc2RtAZ%2FP19QXOdpWYO3mw0XuJv4fPacBkz8Dr5%2FgUi4QwbQFkvaIf9zu%2Flznw5yZxXldQVMuRSYsWJcje4RPMEiQKAeCtAy%2BYpmxy8MRau%2FNsdccXGsaWvPSGOONK5qa%2Bi00e0DakoY7Fj1L6Xyaa1Ew5jIMv3axYM,https://i.ebayimg.com/images/g/PlcAAeSwPTdqeWLQ/s-l225.jpg
zoid,eBay,marketplace,Tommy Zoids Genesis Lanstag Mass Production Type From Japan,95.16,0.0,False,USD,New,https://www.ebay.com/itm/116444367797?_skw=zoids&hash=item1b1ca00bb5:g:5TQAAOSw0i5ng1FX&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbLi0UCVDgPj10qXdmZDbxwWYB9xpabrPJfpOzvFt7eYDRCPfo1mTTA0z1uFKMErNy%2BoF18OxlkSIm9nlGsCWImEuxR6c6HkT0AhN4Y3jVYudbVmG4bgDrybNeTDTxTu6zlikG08tZrY5--yqyjTI6p8%2BVC7Hnh4Sn2Bcl06tDOrMSx4NjHWjzyAdsWNFMLoEBWM3uaUxzmNHt32DrydEfmKbYdkvd9%2B8GyjO3uGqZerc17mwgii1jjG80TBe0gWBWEev8xk4tkhi9rtAcBXPp%2B,https://i.ebayimg.com/images/g/5TQAAOSw0i5ng1FX/s-l225.jpg
zoid,eBay,marketplace,Hasbro Zoids Action Figure Motorized Model  1/72 Energy Liger #102 2003 ,30.0,10.0,False,USD,Used,https://www.ebay.com/itm/147100919203?_skw=zoids&hash=item223fe5e5a3:g:gQAAAeSwIwdpbRgO,https://i.ebayimg.com/images/g/gQAAAeSwIwdpbRgO/s-l225.jpg
zoid,eBay,marketplace,ZOIDS GUN SNIPER LEENS SPECIAL 2001 RE/COLOR KOTOBUKIYA TOMY NEW SEALED BAGGIES,100.0,19.5,False,USD,New,https://www.ebay.com/itm/257688927091?_skw=zoids&hash=item3bff74fb73:g:GJAAAeSw5B5qhLYl,https://i.ebayimg.com/images/g/GJAAAeSw5B5qhLYl/s-l225.jpg
